customer_id,order_id,Category,Dispatch Date,Delivered Date,Tracking Link,return_date,return_mode,return_reason,return_status,return_mode,refund_amount,AWB Number,Courier Partner,Tracking Link,Type of Return,Suborder Number Masked
4764,ORD00090,"Cups, Mugs & Saucers",28-02-2025,10-03-2025,https://www.valmo.in/track/VL0080551038763,2024-04-23,Drop-off,Defective,Pending,Drop-off,565,VL0080551038763,PocketShip,https://www.valmo.in/track/VL0080551038763,Courier Return (RTO),12651895211836****
2998,ORD00091,"Cups, Mugs & Saucers",17-02-2025,10-03-2025,https://www.valmo.in/track/VL0080487713655,2024-07-22,Drop-off,Defective,Approved,Drop-off,153,VL0080487713655,PocketShip,https://www.valmo.in/track/VL0080487713655,Courier Return (RTO),12185470941697****
4854,ORD00092,"Cups, Mugs & Saucers",25-02-2025,10-03-2025,https://www.valmo.in/track/VL0080532648717,2025-11-05,Pickup,Changed Mind,Rejected,Pickup,1652,VL0080532648717,PocketShip,https://www.valmo.in/track/VL0080532648717,Courier Return (RTO),12509221599867****
5730,ORD00093,"Cups, Mugs & Saucers",21-02-2025,10-03-2025,https://meesho.portal.shipsy.io/track/result?refNum=M00890058879&searchBy=referenceNumber,2024-05-09,Pickup,Size Issue,Rejected,Pickup,248,M00890058879,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00890058879&searchBy=referenceNumber,Courier Return (RTO),12360209502164****
9555,ORD00094,"Cups, Mugs & Saucers",13-02-2025,10-03-2025,https://www.valmo.in/track/VL0080464798525,2024-10-07,Drop-off,Wrong Item,Approved,Drop-off,1453,VL0080464798525,PocketShip,https://www.valmo.in/track/VL0080464798525,Courier Return (RTO),12056764572840****
9031,ORD00095,"Cups, Mugs & Saucers",15-02-2025,10-03-2025,https://www.valmo.in/track/VL0080479230784,2024-10-23,Drop-off,Wrong Item,Rejected,Drop-off,1913,VL0080479230784,PocketShip,https://www.valmo.in/track/VL0080479230784,Courier Return (RTO),12158507198375****
7558,ORD00096,"Cups, Mugs & Saucers",07-02-2025,10-03-2025,https://www.valmo.in/track/VL0080432417167,2024-10-04,Drop-off,Wrong Item,Approved,Drop-off,1866,VL0080432417167,PocketShip,https://www.valmo.in/track/VL0080432417167,Courier Return (RTO),11876098159332****
7342,ORD00097,"Cups, Mugs & Saucers",25-02-2025,08-03-2025,https://www.valmo.in/track/VL0080532648721,2024-06-09,Drop-off,Size Issue,Pending,Drop-off,829,VL0080532648721,PocketShip,https://www.valmo.in/track/VL0080532648721,Courier Return (RTO),12563751911846****
8577,ORD00098,"Cups, Mugs & Saucers",04-02-2025,08-03-2025,https://www.valmo.in/track/VL0080415367314,2025-04-01,Pickup,Defective,Approved,Pickup,1785,VL0080415367314,PocketShip,https://www.valmo.in/track/VL0080415367314,Courier Return (RTO),11711557893806****
5229,ORD00099,"Cups, Mugs & Saucers",24-02-2025,07-03-2025,https://meesho.portal.shipsy.io/track/result?refNum=M00894833229&searchBy=referenceNumber,2024-04-14,Drop-off,Size Issue,Approved,Drop-off,1548,M00894833229,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00894833229&searchBy=referenceNumber,Courier Return (RTO),12445558284877****
4185,ORD00100,"Cups, Mugs & Saucers",17-02-2025,07-03-2025,https://www.valmo.in/track/VL0080487713653,2024-03-21,Pickup,Wrong Item,Approved,Pickup,1346,VL0080487713653,PocketShip,https://www.valmo.in/track/VL0080487713653,Courier Return (RTO),12197459306928****
8391,ORD00101,"Cups, Mugs & Saucers",18-02-2025,06-03-2025,https://meesho.portal.shipsy.io/track/result?refNum=M00884006247&searchBy=referenceNumber,2025-05-19,Drop-off,Size Issue,Pending,Drop-off,1762,M00884006247,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00884006247&searchBy=referenceNumber,Courier Return (RTO),12224711510679****
2000,ORD00102,"Cups, Mugs & Saucers",13-02-2025,06-03-2025,https://meesho.portal.shipsy.io/track/result?refNum=M00875246179&searchBy=referenceNumber,2024-01-19,Drop-off,Changed Mind,Rejected,Drop-off,1275,M00875246179,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00875246179&searchBy=referenceNumber,Courier Return (RTO),12095048652963****
7468,ORD00103,"Cups, Mugs & Saucers",12-02-2025,06-03-2025,https://www.valmo.in/track/VL0080462665440,2025-08-21,Drop-off,Wrong Item,Rejected,Drop-off,524,VL0080462665440,PocketShip,https://www.valmo.in/track/VL0080462665440,Courier Return (RTO),12006845622691****
5897,ORD00104,"Cups, Mugs & Saucers",22-02-2025,05-03-2025,https://www.valmo.in/track/VL0080518465351,2024-06-16,Drop-off,Size Issue,Pending,Drop-off,1739,VL0080518465351,PocketShip,https://www.valmo.in/track/VL0080518465351,Courier Return (RTO),12404869663466****
1733,ORD00105,"Cups, Mugs & Saucers",18-02-2025,05-03-2025,https://meesho.portal.shipsy.io/track/result?refNum=M00884006244&searchBy=referenceNumber,2024-05-15,Pickup,Wrong Item,Rejected,Pickup,1770,M00884006244,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00884006244&searchBy=referenceNumber,Courier Return (RTO),12240528710490****
6765,ORD00106,"Cups, Mugs & Saucers",13-02-2025,05-03-2025,https://www.valmo.in/track/VL0080464798519,2024-04-17,Drop-off,Size Issue,Pending,Drop-off,1772,VL0080464798519,PocketShip,https://www.valmo.in/track/VL0080464798519,Courier Return (RTO),12036997044220****
4971,ORD00107,"Cups, Mugs & Saucers",20-02-2025,04-03-2025,https://meesho.portal.shipsy.io/track/result?refNum=M00889251674&searchBy=referenceNumber,2025-06-23,Pickup,Changed Mind,Pending,Pickup,1946,M00889251674,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00889251674&searchBy=referenceNumber,Courier Return (RTO),12333305491491****
9702,ORD00108,"Cups, Mugs & Saucers",13-02-2025,04-03-2025,https://meesho.portal.shipsy.io/track/result?refNum=M00875246118&searchBy=referenceNumber,2024-07-22,Drop-off,Changed Mind,Pending,Drop-off,376,M00875246118,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00875246118&searchBy=referenceNumber,Courier Return (RTO),12014061297561****
5696,ORD00109,"Cups, Mugs & Saucers",20-02-2025,04-03-2025,https://www.valmo.in/track/VL0080507009206,2025-05-31,Drop-off,Wrong Item,Pending,Drop-off,404,VL0080507009206,PocketShip,https://www.valmo.in/track/VL0080507009206,Courier Return (RTO),12337966465900****
4247,ORD00110,"Cups, Mugs & Saucers",20-02-2025,04-03-2025,https://meesho.portal.shipsy.io/track/result?refNum=M00889251686&searchBy=referenceNumber,2026-01-18,Pickup,Wrong Item,Pending,Pickup,782,M00889251686,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00889251686&searchBy=referenceNumber,Courier Return (RTO),12344973544839****
1274,ORD00111,"Cups, Mugs & Saucers",18-02-2025,04-03-2025,https://www.valmo.in/track/VL0080492025598,2024-12-14,Drop-off,Wrong Item,Rejected,Drop-off,1579,VL0080492025598,PocketShip,https://www.valmo.in/track/VL0080492025598,Courier Return (RTO),12219940899369****
4030,ORD00112,"Cups, Mugs & Saucers",10-02-2025,04-03-2025,https://meesho.portal.shipsy.io/track/result?refNum=M00869254798&searchBy=referenceNumber,2025-06-18,Drop-off,Size Issue,Pending,Drop-off,1833,M00869254798,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00869254798&searchBy=referenceNumber,Courier Return (RTO),11942011014142****
8625,ORD00113,"Cups, Mugs & Saucers",21-02-2025,03-03-2025,https://meesho.portal.shipsy.io/track/result?refNum=M00890058891&searchBy=referenceNumber,2024-10-29,Drop-off,Defective,Rejected,Drop-off,660,M00890058891,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00890058891&searchBy=referenceNumber,Courier Return (RTO),12381192333460****
8862,ORD00114,"Cups, Mugs & Saucers",20-02-2025,03-03-2025,https://meesho.portal.shipsy.io/track/result?refNum=M00889251677&searchBy=referenceNumber,2025-05-21,Drop-off,Changed Mind,Approved,Drop-off,1075,M00889251677,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00889251677&searchBy=referenceNumber,Courier Return (RTO),12325335472514****
4155,ORD00115,"Cups, Mugs & Saucers",18-02-2025,03-03-2025,https://meesho.portal.shipsy.io/track/result?refNum=M00884006248&searchBy=referenceNumber,2024-02-01,Pickup,Size Issue,Pending,Pickup,486,M00884006248,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00884006248&searchBy=referenceNumber,Courier Return (RTO),12222418894903****
3900,ORD00116,"Cups, Mugs & Saucers",17-02-2025,03-03-2025,https://www.valmo.in/track/VL0080487713654,2024-09-29,Drop-off,Changed Mind,Pending,Drop-off,194,VL0080487713654,PocketShip,https://www.valmo.in/track/VL0080487713654,Courier Return (RTO),12190773549970****
1242,ORD00117,"Cups, Mugs & Saucers",15-02-2025,03-03-2025,https://meesho.portal.shipsy.io/track/result?refNum=M00879807919&searchBy=referenceNumber,2025-02-11,Pickup,Wrong Item,Rejected,Pickup,568,M00879807919,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00879807919&searchBy=referenceNumber,Courier Return (RTO),12164721176441****
8221,ORD00118,"Cups, Mugs & Saucers",17-02-2025,03-03-2025,https://www.valmo.in/track/VL0080487713661,2025-07-27,Pickup,Changed Mind,Approved,Pickup,136,VL0080487713661,PocketShip,https://www.valmo.in/track/VL0080487713661,Courier Return (RTO),12185854465625****
8666,ORD00119,"Cups, Mugs & Saucers",10-02-2025,03-03-2025,https://www.valmo.in/track/VL0080447770762,2024-01-31,Pickup,Size Issue,Rejected,Pickup,491,VL0080447770762,PocketShip,https://www.valmo.in/track/VL0080447770762,Courier Return (RTO),11938683463063****
1495,ORD00120,"Cups, Mugs & Saucers",23-01-2025,03-03-2025,https://www.valmo.in/track/VL0080349377807,2025-02-10,Drop-off,Defective,Pending,Drop-off,963,VL0080349377807,PocketShip,https://www.valmo.in/track/VL0080349377807,Courier Return (RTO),11322503217263****
3635,ORD00121,"Cups, Mugs & Saucers",17-02-2025,01-03-2025,https://meesho.portal.shipsy.io/track/result?refNum=M00881921438&searchBy=referenceNumber,2025-07-24,Drop-off,Defective,Pending,Drop-off,1660,M00881921438,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00881921438&searchBy=referenceNumber,Courier Return (RTO),12185738121798****
8085,ORD00122,"Cups, Mugs & Saucers",15-02-2025,01-03-2025,https://meesho.portal.shipsy.io/track/result?refNum=M00879807899&searchBy=referenceNumber,2024-11-13,Pickup,Changed Mind,Rejected,Pickup,381,M00879807899,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00879807899&searchBy=referenceNumber,Courier Return (RTO),12151837536619****
8521,ORD00123,"Cups, Mugs & Saucers",14-02-2025,01-03-2025,https://meesho.portal.shipsy.io/track/result?refNum=M00878137476&searchBy=referenceNumber,2024-06-22,Pickup,Size Issue,Rejected,Pickup,1351,M00878137476,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00878137476&searchBy=referenceNumber,Courier Return (RTO),12126088814040****
8613,ORD00124,Graters & Slicers,06-02-2025,01-03-2025,https://meesho.portal.shipsy.io/track/result?refNum=M00864134110&searchBy=referenceNumber,2025-08-21,Pickup,Changed Mind,Rejected,Pickup,944,M00864134110,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00864134110&searchBy=referenceNumber,Courier Return (RTO),11838036916227****
2819,ORD00125,"Cups, Mugs & Saucers",13-02-2025,28-02-2025,https://www.valmo.in/track/VL0080464798529,2025-12-12,Pickup,Changed Mind,Approved,Pickup,575,VL0080464798529,PocketShip,https://www.valmo.in/track/VL0080464798529,Courier Return (RTO),12073346434577****
9390,ORD00126,Water Glasses,11-02-2025,28-02-2025,https://www.valmo.in/track/VL0080454202562,2024-05-24,Drop-off,Size Issue,Rejected,Drop-off,726,VL0080454202562,PocketShip,https://www.valmo.in/track/VL0080454202562,Courier Return (RTO),12053755837038****
3045,ORD00127,"Cups, Mugs & Saucers",14-02-2025,28-02-2025,https://meesho.portal.shipsy.io/track/result?refNum=M00878137375&searchBy=referenceNumber,2024-11-29,Pickup,Defective,Rejected,Pickup,1444,M00878137375,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00878137375&searchBy=referenceNumber,Courier Return (RTO),12123250989900****
2792,ORD00128,"Cups, Mugs & Saucers",13-02-2025,28-02-2025,https://meesho.portal.shipsy.io/track/result?refNum=M00875246120&searchBy=referenceNumber,2024-08-15,Pickup,Size Issue,Pending,Pickup,768,M00875246120,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00875246120&searchBy=referenceNumber,Courier Return (RTO),12073747304234****
4580,ORD00129,"Cups, Mugs & Saucers",15-02-2025,28-02-2025,https://meesho.portal.shipsy.io/track/result?refNum=M00879807907&searchBy=referenceNumber,2025-05-13,Drop-off,Changed Mind,Pending,Drop-off,1246,M00879807907,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00879807907&searchBy=referenceNumber,Courier Return (RTO),12151959824488****
9457,ORD00130,"Cups, Mugs & Saucers",15-02-2025,28-02-2025,https://meesho.portal.shipsy.io/track/result?refNum=M00879807872&searchBy=referenceNumber,2025-07-21,Pickup,Wrong Item,Rejected,Pickup,1886,M00879807872,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00879807872&searchBy=referenceNumber,Courier Return (RTO),12162651093846****
3366,ORD00131,"Cups, Mugs & Saucers",10-02-2025,28-02-2025,https://meesho.portal.shipsy.io/track/result?refNum=M00869254803&searchBy=referenceNumber,2024-09-05,Drop-off,Changed Mind,Rejected,Drop-off,1755,M00869254803,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00869254803&searchBy=referenceNumber,Courier Return (RTO),11939313150197****
7014,ORD00132,"Cups, Mugs & Saucers",11-02-2025,28-02-2025,https://www.valmo.in/track/VL0080454202577,2025-10-11,Pickup,Size Issue,Approved,Pickup,1814,VL0080454202577,PocketShip,https://www.valmo.in/track/VL0080454202577,Courier Return (RTO),11978654556120****
6204,ORD00133,"Cups, Mugs & Saucers",12-02-2025,28-02-2025,https://meesho.portal.shipsy.io/track/result?refNum=M00874724631&searchBy=referenceNumber,2024-01-05,Pickup,Defective,Rejected,Pickup,1172,M00874724631,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00874724631&searchBy=referenceNumber,Courier Return (RTO),12007154054413****
5746,ORD00134,"Cups, Mugs & Saucers",13-02-2025,28-02-2025,https://meesho.portal.shipsy.io/track/result?refNum=M00875246141&searchBy=referenceNumber,2025-04-03,Drop-off,Defective,Rejected,Drop-off,387,M00875246141,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00875246141&searchBy=referenceNumber,Courier Return (RTO),12060341024551****
4909,ORD00135,"Cups, Mugs & Saucers",05-02-2025,28-02-2025,https://www.valmo.in/track/VL0080420931126,2025-12-10,Pickup,Defective,Rejected,Pickup,401,VL0080420931126,PocketShip,https://www.valmo.in/track/VL0080420931126,Courier Return (RTO),11767842209178****
1494,ORD00136,"Cups, Mugs & Saucers",13-02-2025,27-02-2025,https://meesho.portal.shipsy.io/track/result?refNum=M00875246124&searchBy=referenceNumber,2024-12-11,Pickup,Changed Mind,Approved,Pickup,1800,M00875246124,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00875246124&searchBy=referenceNumber,Courier Return (RTO),12076247632556****
1367,ORD00137,"Cups, Mugs & Saucers",13-02-2025,27-02-2025,https://meesho.portal.shipsy.io/track/result?refNum=M00875246165&searchBy=referenceNumber,2024-06-27,Pickup,Changed Mind,Approved,Pickup,1980,M00875246165,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00875246165&searchBy=referenceNumber,Courier Return (RTO),12001981244145****
4988,ORD00138,"Cups, Mugs & Saucers",11-02-2025,27-02-2025,https://www.valmo.in/track/VL0080454202558,2025-08-31,Drop-off,Defective,Rejected,Drop-off,485,VL0080454202558,PocketShip,https://www.valmo.in/track/VL0080454202558,Courier Return (RTO),11979860135342****
5401,ORD00139,"Cups, Mugs & Saucers",10-02-2025,27-02-2025,https://meesho.portal.shipsy.io/track/result?refNum=M00869254807&searchBy=referenceNumber,2025-07-06,Drop-off,Changed Mind,Pending,Drop-off,122,M00869254807,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00869254807&searchBy=referenceNumber,Courier Return (RTO),11934539715994****
1560,ORD00140,"Cups, Mugs & Saucers",11-02-2025,27-02-2025,https://www.valmo.in/track/VL0080454202575,2024-01-14,Drop-off,Defective,Approved,Drop-off,160,VL0080454202575,PocketShip,https://www.valmo.in/track/VL0080454202575,Courier Return (RTO),11963337329880****
5641,ORD00141,"Cups, Mugs & Saucers",11-02-2025,26-02-2025,https://www.valmo.in/track/VL0080454202637,2024-05-24,Pickup,Size Issue,Approved,Pickup,900,VL0080454202637,PocketShip,https://www.valmo.in/track/VL0080454202637,Courier Return (RTO),11983821859313****
1677,ORD00142,"Cups, Mugs & Saucers",05-02-2025,26-02-2025,https://www.valmo.in/track/VL0080420931121,2024-02-27,Drop-off,Changed Mind,Pending,Drop-off,1050,VL0080420931121,PocketShip,https://www.valmo.in/track/VL0080420931121,Courier Return (RTO),11800317805805****
9565,ORD00143,"Cups, Mugs & Saucers",13-02-2025,25-02-2025,https://www.valmo.in/track/VL0080464798534,2025-08-22,Pickup,Wrong Item,Rejected,Pickup,1785,VL0080464798534,PocketShip,https://www.valmo.in/track/VL0080464798534,Courier Return (RTO),12079733159037****
6706,ORD00144,"Cups, Mugs & Saucers",13-02-2025,25-02-2025,https://meesho.portal.shipsy.io/track/result?refNum=M00875246137&searchBy=referenceNumber,2025-02-10,Pickup,Wrong Item,Rejected,Pickup,212,M00875246137,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00875246137&searchBy=referenceNumber,Courier Return (RTO),12047035240195****
2492,ORD00145,"Cups, Mugs & Saucers",10-02-2025,25-02-2025,https://www.valmo.in/track/VL0080447770759,2024-07-28,Drop-off,Wrong Item,Approved,Drop-off,444,VL0080447770759,PocketShip,https://www.valmo.in/track/VL0080447770759,Courier Return (RTO),11934610909205****
3346,ORD00146,"Cups, Mugs & Saucers",13-02-2025,24-02-2025,https://www.valmo.in/track/VL0080464798527,2026-02-06,Drop-off,Wrong Item,Pending,Drop-off,446,VL0080464798527,PocketShip,https://www.valmo.in/track/VL0080464798527,Courier Return (RTO),12015141672690****
8673,ORD00147,"Cups, Mugs & Saucers",13-02-2025,24-02-2025,https://www.valmo.in/track/VL0080464798532,2024-07-16,Pickup,Changed Mind,Rejected,Pickup,1068,VL0080464798532,PocketShip,https://www.valmo.in/track/VL0080464798532,Courier Return (RTO),12092203351277****
3049,ORD00148,"Cups, Mugs & Saucers",14-02-2025,24-02-2025,https://meesho.portal.shipsy.io/track/result?refNum=M00878137380&searchBy=referenceNumber,2024-08-21,Drop-off,Changed Mind,Approved,Drop-off,1422,M00878137380,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00878137380&searchBy=referenceNumber,Courier Return (RTO),12127247501845****
9330,ORD00149,"Cups, Mugs & Saucers",05-02-2025,24-02-2025,https://www.valmo.in/track/VL0080420931137,2025-09-23,Drop-off,Changed Mind,Approved,Drop-off,1999,VL0080420931137,PocketShip,https://www.valmo.in/track/VL0080420931137,Courier Return (RTO),11745774478887****
